,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
443,Mario Hezonja,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191230
444,Skal Labissière,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20191230
445,Team Totals,Portland Trail Blazers,240,44,96,0.458,14,34,0.412,14,18,0.778,10,32,42,24,5,4,8,19,116,0,240,0.558,0.531,0.354,0.188,22.7,76.2,48.8,54.5,5.1,5.8,7.1,100.0,118.3,124.4,20191230
446,Damian Lillard,Portland Trail Blazers,35:24,5,20,0.25,1,8,0.125,0,0,0.0,1,9,10,8,1,0,2,1,11,-10,35:24,0.275,0.275,0.4,0.0,2.4,26.5,13.3,35.9,1.4,0.0,9.1,27.5,71.0,117.0,20200101
447,Hassan Whiteside,Portland Trail Blazers,33:09,6,13,0.462,0,0,0.0,5,7,0.714,7,5,12,0,2,3,0,1,17,-10,33:09,0.529,0.462,0.0,0.538,18.1,15.7,17.0,0.0,2.9,7.0,0.0,21.4,124.0,109.0,20200101
448,CJ McCollum,Portland Trail Blazers,32:23,6,16,0.375,3,7,0.429,2,4,0.5,1,3,4,4,0,0,0,3,17,-19,32:23,0.479,0.469,0.438,0.25,2.6,9.7,5.8,21.1,0.0,0.0,0.0,24.2,108.0,123.0,20200101
449,Carmelo Anthony,Portland Trail Blazers,31:17,11,17,0.647,3,5,0.6,1,2,0.5,1,6,7,0,0,0,1,4,26,-9,31:17,0.727,0.735,0.294,0.118,2.7,20.0,10.5,0.0,0.0,0.0,5.3,26.7,132.0,121.0,20200101
450,Kent Bazemore,Portland Trail Blazers,29:07,4,11,0.364,1,5,0.2,0,0,0.0,0,4,4,1,0,1,3,0,9,-4,29:07,0.409,0.409,0.455,0.0,0.0,14.3,6.5,5.4,0.0,2.7,21.4,21.3,66.0,120.0,20200101
451,Anfernee Simons,Portland Trail Blazers,25:53,1,8,0.125,0,2,0.0,1,2,0.5,0,3,3,3,1,0,1,0,3,-23,25:53,0.169,0.125,0.25,0.25,0.0,12.1,5.5,15.8,1.9,0.0,10.1,16.9,47.0,119.0,20200101
452,Anthony Tolliver,Portland Trail Blazers,23:13,1,3,0.333,1,3,0.333,0,0,0.0,0,4,4,1,0,1,1,1,3,-23,23:13,0.5,0.5,1.0,0.0,0.0,18.0,8.1,5.9,0.0,3.3,25.0,7.6,81.0,119.0,20200101
453,Gary Trent Jr.,Portland Trail Blazers,13:51,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,5,-10,13:51,0.833,0.833,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,160.0,126.0,20200101
454,Nassir Little,Portland Trail Blazers,10:58,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,-10,10:58,0.0,0.0,0.0,0.0,0.0,19.0,8.6,0.0,0.0,0.0,0.0,4.0,0.0,121.0,20200101
455,Moses Brown,Portland Trail Blazers,4:45,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-2,4:45,0.5,0.5,0.0,0.0,0.0,22.0,9.9,0.0,0.0,0.0,0.0,18.6,99.0,121.0,20200101
456,Mario Hezonja,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200101
457,Jusuf Nurkić,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200101
458,Team Totals,Portland Trail Blazers,240,37,94,0.394,10,32,0.313,9,15,0.6,10,37,47,17,4,5,8,11,93,0,240,0.462,0.447,0.34,0.16,17.9,80.4,46.1,45.9,4.1,8.1,7.4,100.0,94.4,118.8,20200101
459,CJ McCollum,Portland Trail Blazers,35:36,10,18,0.556,2,6,0.333,2,2,1.0,1,3,4,6,1,0,2,3,24,18,35:36,0.636,0.611,0.333,0.111,3.5,9.2,6.6,25.7,1.4,0.0,9.6,25.7,132.0,113.0,20200103
460,Kent Bazemore,Portland Trail Blazers,34:44,2,7,0.286,1,4,0.25,0,2,0.0,0,2,2,3,1,2,0,4,5,27,34:44,0.317,0.357,0.571,0.286,0.0,6.3,3.4,9.8,1.5,4.8,0.0,9.9,89.0,111.0,20200103
461,Damian Lillard,Portland Trail Blazers,34:16,10,20,0.5,2,6,0.333,13,14,0.929,0,3,3,3,1,0,1,1,35,29,34:16,0.669,0.55,0.3,0.7,0.0,9.6,5.1,13.6,1.5,0.0,3.7,34.7,144.0,113.0,20200103
462,Hassan Whiteside,Portland Trail Blazers,33:06,8,14,0.571,0,0,0.0,7,8,0.875,8,13,21,1,0,5,1,5,23,28,33:06,0.656,0.571,0.0,0.571,30.5,42.8,37.1,4.3,0.0,12.7,5.4,24.5,148.0,95.0,20200103
463,Carmelo Anthony,Portland Trail Blazers,30:36,7,9,0.778,1,1,1.0,1,2,0.5,1,5,6,2,2,0,2,3,16,21,30:36,0.81,0.833,0.111,0.222,4.1,17.8,11.5,9.2,3.3,0.0,16.8,17.0,139.0,105.0,20200103
464,Gary Trent Jr.,Portland Trail Blazers,20:05,3,7,0.429,0,3,0.0,0,0,0.0,0,0,0,0,0,0,0,0,6,-7,20:05,0.429,0.429,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,96.0,120.0,20200103
465,Mario Hezonja,Portland Trail Blazers,17:41,4,7,0.571,0,3,0.0,2,3,0.667,0,0,0,0,1,0,0,4,10,-6,17:41,0.601,0.571,0.429,0.429,0.0,0.0,0.0,0.0,2.9,0.0,0.0,20.6,129.0,112.0,20200103
466,Anfernee Simons,Portland Trail Blazers,16:33,1,4,0.25,0,1,0.0,0,0,0.0,1,1,2,1,0,0,1,0,2,-9,16:33,0.25,0.25,0.25,0.0,7.6,6.6,7.1,6.9,0.0,0.0,20.0,13.2,68.0,117.0,20200103
467,Anthony Tolliver,Portland Trail Blazers,14:54,0,1,0.0,0,1,0.0,1,2,0.5,0,2,2,0,0,0,0,1,1,-9,14:54,0.266,0.0,1.0,2.0,0.0,14.6,7.9,0.0,0.0,0.0,0.0,5.5,64.0,114.0,20200103
468,Jaylen Hoard,Portland Trail Blazers,1:37,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,1:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,20200103
469,Nassir Little,Portland Trail Blazers,0:52,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0:52,0.0,0.0,0.0,0.0,0.0,100.0,67.5,0.0,0.0,0.0,0.0,50.6,0.0,69.0,20200103
470,Jusuf Nurkić,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200103
471,Team Totals,Portland Trail Blazers,240,45,88,0.511,6,25,0.24,26,33,0.788,11,30,41,16,6,7,7,21,122,0,240,0.595,0.545,0.284,0.375,28.9,68.2,50.0,35.6,6.3,12.3,6.4,100.0,129.0,108.9,20200103
472,Damian Lillard,Portland Trail Blazers,41:39,11,22,0.5,6,12,0.5,6,7,0.857,0,1,1,12,3,0,3,1,34,-13,41:39,0.678,0.636,0.545,0.318,0.0,2.7,1.3,50.6,3.6,0.0,10.7,30.6,135.0,127.0,20200105
473,Carmelo Anthony,Portland Trail Blazers,37:20,3,11,0.273,0,4,0.0,5,6,0.833,0,2,2,3,0,0,1,3,11,-9,37:20,0.403,0.273,0.364,0.545,0.0,6.0,3.0,10.7,0.0,0.0,6.8,17.8,90.0,134.0,20200105
474,Kent Bazemore,Portland Trail Blazers,35:22,2,9,0.222,1,5,0.2,2,2,1.0,1,8,9,0,0,0,0,4,7,-13,35:22,0.354,0.278,0.556,0.222,3.1,25.3,14.0,0.0,0.0,0.0,0.0,12.7,83.0,129.0,20200105
475,Hassan Whiteside,Portland Trail Blazers,32:07,9,12,0.75,0,0,0.0,3,3,1.0,5,13,18,0,0,2,1,5,21,-2,32:07,0.788,0.75,0.0,0.25,17.0,45.2,30.9,0.0,0.0,6.5,7.0,20.2,155.0,119.0,20200105
476,Gary Trent Jr.,Portland Trail Blazers,17:07,2,7,0.286,2,5,0.4,0,0,0.0,0,0,0,0,0,0,0,0,6,-8,17:07,0.429,0.429,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,87.0,136.0,20200105
477,Anfernee Simons,Portland Trail Blazers,34:23,8,15,0.533,2,6,0.333,1,1,1.0,0,4,4,4,0,0,3,0,19,1,34:23,0.615,0.6,0.4,0.067,0.0,13.0,6.4,19.4,0.0,0.0,16.3,24.3,108.0,133.0,20200105
478,Mario Hezonja,Portland Trail Blazers,19:36,4,6,0.667,1,2,0.5,1,1,1.0,0,1,1,1,2,2,1,1,10,-7,19:36,0.776,0.75,0.333,0.167,0.0,5.7,2.8,8.1,5.1,10.6,13.4,17.2,131.0,115.0,20200105
479,Anthony Tolliver,Portland Trail Blazers,16:45,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,1,0,0,0,1,3,-7,16:45,0.5,0.5,1.0,0.0,0.0,6.7,3.3,7.7,0.0,0.0,0.0,8.1,113.0,134.0,20200105
480,Nassir Little,Portland Trail Blazers,4:03,0,2,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,0,0,0,4:03,0.0,0.0,0.0,0.0,26.9,55.1,40.9,0.0,0.0,0.0,0.0,22.4,42.0,122.0,20200105
481,Jaylen Hoard,Portland Trail Blazers,1:38,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,0,3,1:38,0.0,0.0,0.0,0.0,66.8,0.0,33.8,0.0,0.0,0.0,100.0,27.8,61.0,136.0,20200105
482,CJ McCollum,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200105
483,Jusuf Nurkić,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200105
484,Team Totals,Portland Trail Blazers,240,40,87,0.46,13,37,0.351,18,20,0.9,8,32,40,21,5,4,10,15,111,0,240,0.579,0.534,0.425,0.23,18.2,74.4,46.0,52.5,5.2,8.7,9.5,100.0,116.5,128.1,20200105
485,Damian Lillard,Portland Trail Blazers,36:58,5,11,0.455,4,7,0.571,6,6,1.0,0,4,4,9,0,2,4,0,20,8,36:58,0.733,0.636,0.636,0.545,0.0,9.4,5.1,37.1,0.0,4.8,22.7,22.0,125.0,109.0,20200107
486,Hassan Whiteside,Portland Trail Blazers,36:55,7,13,0.538,0,0,0.0,0,1,0.0,5,11,16,4,0,7,2,3,14,8,36:55,0.521,0.538,0.0,0.077,13.8,26.0,20.4,18.0,0.0,16.9,13.0,19.3,111.0,93.0,20200107
487,Carmelo Anthony,Portland Trail Blazers,35:50,10,17,0.588,5,8,0.625,3,3,1.0,0,7,7,1,2,0,1,3,28,11,35:50,0.764,0.735,0.471,0.176,0.0,17.0,9.2,5.4,2.8,0.0,5.2,24.8,136.0,100.0,20200107
488,CJ McCollum,Portland Trail Blazers,35:13,5,19,0.263,0,6,0.0,0,1,0.0,1,4,5,6,1,0,0,2,10,-1,35:13,0.257,0.263,0.316,0.053,2.9,9.9,6.7,26.2,1.4,0.0,0.0,25.4,73.0,108.0,20200107
489,Kent Bazemore,Portland Trail Blazers,25:32,3,10,0.3,1,5,0.2,0,0,0.0,0,2,2,0,2,0,0,0,7,1,25:32,0.35,0.35,0.5,0.0,0.0,6.8,3.7,0.0,3.9,0.0,0.0,18.0,69.0,104.0,20200107
490,Anfernee Simons,Portland Trail Blazers,29:36,4,10,0.4,2,4,0.5,2,2,1.0,0,4,4,1,0,0,2,1,12,6,29:36,0.551,0.5,0.4,0.2,0.0,11.8,6.4,5.1,0.0,0.0,15.5,20.1,92.0,110.0,20200107
491,Gary Trent Jr.,Portland Trail Blazers,12:29,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,1,0,2,1,0,2,-5,12:29,0.333,0.333,0.667,0.0,0.0,0.0,0.0,11.3,0.0,14.2,25.0,14.8,60.0,110.0,20200107
492,Mario Hezonja,Portland Trail Blazers,12:13,2,3,0.667,1,2,0.5,0,0,0.0,0,2,2,1,1,0,0,4,5,-9,12:13,0.833,0.833,0.667,0.0,0.0,14.3,7.7,13.0,4.1,0.0,0.0,11.3,163.0,98.0,20200107
493,Anthony Tolliver,Portland Trail Blazers,11:02,0,0,0.0,0,0,0.0,0,0,0.0,1,3,4,0,0,0,0,2,0,-6,11:02,0.0,0.0,0.0,0.0,9.3,23.7,17.1,0.0,0.0,0.0,0.0,0.0,232.0,102.0,20200107
494,Nassir Little,Portland Trail Blazers,4:12,1,2,0.5,0,1,0.0,1,1,1.0,0,1,1,0,0,0,0,0,3,-3,4:12,0.615,0.5,0.5,0.5,0.0,20.8,11.2,0.0,0.0,0.0,0.0,26.8,124.0,105.0,20200107
495,Jaylen Hoard,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200107
496,Jusuf Nurkić,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200107
497,Team Totals,Portland Trail Blazers,240,38,88,0.432,13,35,0.371,12,14,0.857,7,38,45,23,6,11,10,15,101,0,240,0.536,0.506,0.398,0.159,14.9,69.1,44.1,60.5,6.2,20.4,9.6,100.0,105.2,103.1,20200107
498,Damian Lillard,Portland Trail Blazers,29:37,6,18,0.333,3,10,0.3,5,6,0.833,2,2,4,8,0,0,0,0,20,-15,29:37,0.484,0.417,0.556,0.333,5.9,7.7,6.7,51.3,0.0,0.0,0.0,28.0,124.0,127.0,20200109
499,Kent Bazemore,Portland Trail Blazers,29:31,0,8,0.0,0,4,0.0,2,4,0.5,0,3,3,0,2,0,3,3,2,2,29:31,0.102,0.0,0.5,0.5,0.0,11.6,5.0,0.0,3.3,0.0,23.5,17.3,18.0,118.0,20200109
500,Hassan Whiteside,Portland Trail Blazers,27:58,6,12,0.5,1,1,1.0,2,3,0.667,5,9,14,0,0,2,3,1,15,-7,27:58,0.563,0.542,0.083,0.25,15.6,36.8,24.8,0.0,0.0,6.0,18.4,23.4,103.0,113.0,20200109
501,CJ McCollum,Portland Trail Blazers,24:31,6,12,0.5,3,4,0.75,0,0,0.0,0,2,2,0,0,1,1,4,15,-31,24:31,0.625,0.625,0.333,0.0,0.0,9.3,4.0,0.0,0.0,3.4,7.7,21.3,116.0,124.0,20200109
502,Carmelo Anthony,Portland Trail Blazers,23:57,3,10,0.3,0,3,0.0,2,2,1.0,1,1,2,0,0,0,0,4,8,-29,23:57,0.368,0.3,0.3,0.2,3.6,4.8,4.1,0.0,0.0,0.0,0.0,18.2,87.0,128.0,20200109
503,Gary Trent Jr.,Portland Trail Blazers,24:50,4,9,0.444,3,6,0.5,2,2,1.0,1,1,2,1,3,0,0,3,13,7,24:50,0.658,0.611,0.667,0.222,3.5,4.6,4.0,7.1,5.9,0.0,0.0,16.0,145.0,114.0,20200109
504,Anthony Tolliver,Portland Trail Blazers,21:01,0,5,0.0,0,4,0.0,1,2,0.5,3,1,4,2,0,2,1,2,1,-2,21:01,0.085,0.0,0.8,0.4,12.5,5.4,9.4,13.1,0.0,8.0,14.5,13.1,54.0,123.0,20200109
505,Anfernee Simons,Portland Trail Blazers,19:59,3,6,0.5,0,1,0.0,1,2,0.5,0,1,1,0,1,0,1,3,7,-6,19:59,0.509,0.5,0.167,0.333,0.0,5.7,2.5,0.0,2.5,0.0,12.7,15.8,91.0,122.0,20200109
506,Jaylen Hoard,Portland Trail Blazers,16:44,3,7,0.429,0,1,0.0,2,3,0.667,1,3,4,0,2,0,1,0,8,11,16:44,0.481,0.429,0.143,0.429,5.2,20.5,11.8,0.0,5.9,0.0,10.7,22.3,95.0,109.0,20200109
507,Nassir Little,Portland Trail Blazers,12:00,3,6,0.5,1,3,0.333,1,4,0.25,0,1,1,1,0,1,0,0,8,12,12:00,0.515,0.583,0.5,0.667,0.0,9.5,4.1,17.4,0.0,7.0,0.0,25.9,111.0,123.0,20200109
508,Mario Hezonja,Portland Trail Blazers,9:52,1,3,0.333,0,0,0.0,3,3,1.0,1,3,4,2,1,0,0,1,5,-12,9:52,0.579,0.333,0.0,1.0,8.8,34.7,20.1,32.3,5.0,0.0,0.0,17.6,147.0,105.0,20200109
509,Jusuf Nurkić,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200109
510,Team Totals,Portland Trail Blazers,240,35,96,0.365,11,37,0.297,21,31,0.677,14,27,41,14,9,6,10,21,102,0,240,0.465,0.422,0.385,0.323,25.5,64.3,42.3,40.0,9.2,10.5,8.4,100.0,104.1,118.4,20200109
511,Damian Lillard,Portland Trail Blazers,35:01,10,20,0.5,3,8,0.375,3,3,1.0,1,2,3,5,0,0,3,2,26,-12,35:01,0.61,0.575,0.4,0.15,2.4,5.5,3.8,29.4,0.0,0.0,12.3,28.4,112.0,119.0,20200111
512,CJ McCollum,Portland Trail Blazers,34:18,7,19,0.368,3,9,0.333,3,5,0.6,0,3,3,5,1,1,1,1,20,-15,34:18,0.472,0.447,0.474,0.263,0.0,8.4,3.9,25.7,1.3,2.2,4.5,26.5,98.0,114.0,20200111
513,Carmelo Anthony,Portland Trail Blazers,32:52,7,17,0.412,3,7,0.429,2,2,1.0,4,7,11,0,1,0,2,3,19,-20,32:52,0.531,0.5,0.412,0.118,10.1,20.4,14.9,0.0,1.3,0.0,10.1,24.8,102.0,112.0,20200111
514,Kent Bazemore,Portland Trail Blazers,29:00,3,7,0.429,0,3,0.0,4,4,1.0,0,4,4,1,2,1,1,3,10,-5,29:00,0.571,0.429,0.429,0.571,0.0,13.2,6.1,5.2,3.1,2.5,10.2,13.8,108.0,108.0,20200111
515,Anthony Tolliver,Portland Trail Blazers,27:39,3,10,0.3,1,5,0.2,0,0,0.0,1,10,11,2,0,0,0,3,7,-11,27:39,0.35,0.35,0.5,0.0,3.0,34.7,17.7,10.9,0.0,0.0,0.0,14.8,83.0,112.0,20200111
516,Anfernee Simons,Portland Trail Blazers,22:37,3,7,0.429,0,1,0.0,3,4,0.75,0,3,3,1,0,1,3,4,9,-15,22:37,0.514,0.429,0.143,0.571,0.0,12.7,5.9,6.9,0.0,3.3,25.5,21.3,79.0,114.0,20200111
517,Gary Trent Jr.,Portland Trail Blazers,17:27,0,4,0.0,0,0,0.0,0,0,0.0,0,3,3,2,1,0,0,1,0,-1,17:27,0.0,0.0,0.0,0.0,0.0,16.5,7.6,14.9,2.5,0.0,0.0,9.4,26.0,111.0,20200111
518,Jaylen Hoard,Portland Trail Blazers,16:42,2,7,0.286,0,1,0.0,2,3,0.667,2,3,5,0,1,0,2,1,6,-1,16:42,0.361,0.286,0.143,0.429,9.9,17.2,13.3,0.0,2.7,0.0,19.4,25.3,69.0,110.0,20200111
519,Nassir Little,Portland Trail Blazers,13:31,1,3,0.333,0,2,0.0,0,0,0.0,0,4,4,0,0,1,0,1,2,-13,13:31,0.333,0.333,0.667,0.0,0.0,28.4,13.2,0.0,0.0,5.5,0.0,9.1,67.0,109.0,20200111
520,Mario Hezonja,Portland Trail Blazers,10:53,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,1,2,-12,10:53,1.0,1.0,0.0,0.0,0.0,8.8,4.1,13.5,0.0,0.0,50.0,7.5,101.0,118.0,20200111
521,Hassan Whiteside,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200111
522,Jusuf Nurkić,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200111
523,Team Totals,Portland Trail Blazers,240,37,95,0.389,10,36,0.278,17,21,0.81,8,40,48,17,6,4,13,20,101,0,240,0.484,0.442,0.379,0.221,13.8,80.0,44.4,45.9,5.5,6.2,11.1,100.0,93.1,112.5,20200111
524,CJ McCollum,Portland Trail Blazers,36:36,11,22,0.5,5,8,0.625,0,0,0.0,1,3,4,4,0,1,1,1,27,1,36:36,0.612,0.577,0.308,0.154,0.0,16.4,8.8,32.0,1.4,0.0,12.6,20.0,128.0,119.0,20200113
525,Carmelo Anthony,Portland Trail Blazers,36:36,7,13,0.538,1,4,0.25,2,2,1.0,0,6,6,8,1,0,2,2,17,1,36:36,0.614,0.614,0.364,0.0,3.2,8.2,5.9,19.0,0.0,2.5,4.3,28.9,124.0,123.0,20200113
526,Damian Lillard,Portland Trail Blazers,35:36,10,16,0.625,5,10,0.5,5,7,0.714,0,3,3,9,0,0,4,1,30,-7,35:36,0.786,0.781,0.625,0.438,0.0,8.4,4.5,42.6,0.0,0.0,17.3,29.8,138.0,125.0,20200113
527,Kent Bazemore,Portland Trail Blazers,30:05,1,3,0.333,1,3,0.333,2,2,1.0,0,3,3,2,3,1,2,3,5,4,30:05,0.644,0.5,1.0,0.667,0.0,10.0,5.4,7.9,5.1,3.1,34.0,9.0,99.0,110.0,20200113
528,Hassan Whiteside,Portland Trail Blazers,24:14,2,6,0.333,0,1,0.0,3,4,0.75,0,11,11,0,0,3,2,2,7,-1,24:14,0.451,0.333,0.167,0.667,0.0,45.4,24.5,0.0,0.0,11.4,20.5,18.5,74.0,105.0,20200113
529,Gary Trent Jr.,Portland Trail Blazers,21:37,1,6,0.167,1,4,0.25,2,2,1.0,2,4,6,2,0,0,0,1,5,11,21:37,0.363,0.25,0.667,0.333,10.8,18.5,15.0,11.2,0.0,0.0,0.0,14.6,112.0,122.0,20200113
530,Anthony Tolliver,Portland Trail Blazers,21:20,7,8,0.875,2,3,0.667,0,1,0.0,5,6,11,1,0,0,0,3,16,2,21:20,0.948,1.0,0.375,0.125,27.4,28.1,27.8,8.6,0.0,0.0,0.0,18.2,193.0,119.0,20200113
531,Anfernee Simons,Portland Trail Blazers,20:06,2,7,0.286,1,4,0.25,0,0,0.0,0,2,2,0,0,0,1,5,5,0,20:06,0.357,0.357,0.571,0.0,0.0,10.0,5.4,0.0,0.0,0.0,12.5,18.3,63.0,124.0,20200113
532,Jaylen Hoard,Portland Trail Blazers,9:03,1,2,0.5,0,0,0.0,1,1,1.0,1,0,1,0,0,0,0,2,3,7,9:03,0.615,0.5,0.0,0.5,12.9,0.0,6.0,0.0,0.0,0.0,0.0,12.4,146.0,127.0,20200113
533,Nassir Little,Portland Trail Blazers,4:47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-3,4:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,9.6,0.0,127.0,20200113
534,Jusuf Nurkić,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200113
535,Mario Hezonja,Portland Trail Blazers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200113
536,Team Totals,Portland Trail Blazers,240,42,83,0.506,16,37,0.432,15,19,0.789,9,38,47,26,4,5,13,21,115,0,240,0.629,0.602,0.446,0.229,22.0,79.2,52.8,61.9,4.3,9.6,12.5,100.0,122.3,119.1,20200113
537,CJ McCollum,Portland Trail Blazers,38:04,9,18,0.5,3,6,0.5,3,4,0.75,0,1,1,6,2,1,2,3,24,11,38:04,0.607,0.583,0.333,0.222,0.0,2.2,1.2,25.5,2.5,2.7,9.2,23.9,120.0,106.0,20200115
538,Damian Lillard,Portland Trail Blazers,37:48,8,20,0.4,1,8,0.125,8,8,1.0,1,6,7,7,2,0,1,3,25,4,37:48,0.531,0.425,0.4,0.4,2.5,13.1,8.2,28.8,2.5,0.0,4.1,27.1,121.0,103.0,20200115
539,Hassan Whiteside,Portland Trail Blazers,37:00,7,16,0.438,0,0,0.0,4,8,0.5,7,11,18,0,0,2,1,4,18,7,37:00,0.461,0.438,0.0,0.5,18.2,24.6,21.6,0.0,0.0,5.5,4.9,23.2,108.0,101.0,20200115
540,Carmelo Anthony,Portland Trail Blazers,33:58,7,10,0.7,1,2,0.5,3,3,1.0,1,11,12,1,0,0,1,1,18,4,33:58,0.795,0.75,0.2,0.3,2.8,26.8,15.7,4.5,0.0,0.0,8.1,15.2,149.0,104.0,20200115
541,Kent Bazemore,Portland Trail Blazers,32:13,3,13,0.231,2,10,0.2,4,4,1.0,1,8,9,3,1,1,1,2,12,14,32:13,0.407,0.308,0.769,0.308,3.0,20.6,12.4,12.2,1.5,3.2,6.3,20.5,95.0,101.0,20200115
542,Anfernee Simons,Portland Trail Blazers,20:35,1,5,0.2,0,1,0.0,0,0,0.0,0,4,4,4,1,0,0,1,2,4,20:35,0.2,0.2,0.2,0.0,0.0,16.1,8.6,24.1,2.3,0.0,0.0,10.2,81.0,103.0,20200115
543,Gary Trent Jr.,Portland Trail Blazers,15:20,2,4,0.5,1,3,0.333,0,0,0.0,0,2,2,1,0,0,1,2,5,-3,15:20,0.625,0.625,0.75,0.0,0.0,10.8,5.8,9.0,0.0,0.0,20.0,13.6,102.0,109.0,20200115
544,Nassir Little,Portland Trail Blazers,12:35,1,2,0.5,1,1,1.0,2,2,1.0,1,1,2,0,0,0,0,2,5,8,12:35,0.868,0.75,0.5,1.0,7.6,6.6,7.1,0.0,0.0,0.0,0.0,9.6,187.0,111.0,20200115
545,Anthony Tolliver,Portland Trail Blazers,12:27,3,7,0.429,2,5,0.4,0,0,0.0,1,2,3,0,0,0,0,1,8,1,12:27,0.571,0.571,0.714,0.0,7.7,13.3,10.7,0.0,0.0,0.0,0.0,23.5,120.0,109.0,20200115
