,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP.1,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,Date
631,James Ennis III,Philadelphia 76ers,5:43,0,1,0.0,0,1,0.0,0,0,0.0,1,1,2,1,0,0,0,0,0,-1,5:43,0.0,0.0,1.0,0.0,15.8,18.7,17.1,26.2,0.0,0.0,0.0,8.0,96.0,116.0,20200122
632,Trey Burke,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200122
633,Kyle O'Quinn,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200122
634,Team Totals,Philadelphia 76ers,240,32,84,0.381,18,46,0.391,13,18,0.722,8,37,45,25,8,6,13,23,95,0,240,0.517,0.488,0.548,0.214,15.1,82.2,45.9,78.1,8.3,11.3,12.4,100.0,98.2,110.6,20200122
635,Ben Simmons,Philadelphia 76ers,41:14,12,15,0.8,0,0,0.0,4,6,0.667,3,7,10,8,4,0,5,3,28,15,41:14,0.794,0.8,0.0,0.4,9.4,20.9,15.3,34.5,4.7,0.0,22.1,24.5,137.0,88.0,20200125
636,Tobias Harris,Philadelphia 76ers,38:16,10,20,0.5,3,8,0.375,6,7,0.857,1,7,8,1,0,1,3,3,29,6,38:16,0.628,0.575,0.4,0.35,3.4,22.5,13.2,4.4,0.0,2.8,11.5,30.5,116.0,95.0,20200125
637,Matisse Thybulle,Philadelphia 76ers,35:35,2,6,0.333,2,6,0.333,0,0,0.0,1,0,1,1,5,1,2,0,6,13,35:35,0.5,0.5,1.0,0.0,3.6,0.0,1.8,3.5,6.8,3.0,25.0,10.1,87.0,85.0,20200125
638,Al Horford,Philadelphia 76ers,34:52,6,9,0.667,2,5,0.4,2,2,1.0,0,6,6,1,1,0,2,1,16,11,34:52,0.81,0.778,0.556,0.222,0.0,21.2,10.9,4.2,1.4,0.0,16.8,15.2,133.0,95.0,20200125
639,Shake Milton,Philadelphia 76ers,25:00,3,5,0.6,1,3,0.333,0,2,0.0,1,8,9,3,1,0,1,2,7,12,25:00,0.595,0.7,0.6,0.4,5.2,39.4,22.7,16.3,1.9,0.0,14.5,12.3,121.0,91.0,20200125
640,Furkan Korkmaz,Philadelphia 76ers,23:00,3,11,0.273,3,9,0.333,0,0,0.0,0,0,0,1,0,0,3,2,9,5,23:00,0.409,0.409,0.818,0.0,0.0,0.0,0.0,6.0,0.0,0.0,21.4,27.2,69.0,100.0,20200125
641,Raul Neto,Philadelphia 76ers,18:59,3,5,0.6,2,3,0.667,1,2,0.5,1,1,2,3,1,1,3,4,9,6,18:59,0.765,0.8,0.6,0.4,6.8,6.5,6.7,22.7,2.6,5.6,33.8,20.9,113.0,90.0,20200125
642,Mike Scott,Philadelphia 76ers,9:44,1,3,0.333,0,2,0.0,0,0,0.0,1,3,4,0,0,0,1,2,2,11,9:44,0.333,0.333,0.667,0.0,13.3,37.9,26.0,0.0,0.0,0.0,25.0,18.4,66.0,94.0,20200125
643,James Ennis III,Philadelphia 76ers,8:32,1,4,0.25,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,1,2,-1,8:32,0.25,0.25,0.25,0.0,0.0,14.4,7.4,0.0,0.0,0.0,20.0,26.2,42.0,98.0,20200125
644,Zhaire Smith,Philadelphia 76ers,2:58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,3,2:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.5,0.0,0.0,0.0,0.0,232.0,101.0,20200125
645,Jonah Bolden,Philadelphia 76ers,0:55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,20200125
646,Trey Burke,Philadelphia 76ers,0:55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,20200125
647,Kyle O'Quinn,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200125
648,Team Totals,Philadelphia 76ers,240,41,78,0.526,13,37,0.351,13,19,0.684,8,33,41,19,12,3,21,18,108,0,240,0.625,0.609,0.474,0.244,21.6,84.6,53.9,46.3,12.2,6.7,19.6,100.0,109.4,92.2,20200125
649,Tobias Harris,Philadelphia 76ers,36:46,6,10,0.6,1,3,0.333,1,2,0.5,0,7,7,4,0,0,2,1,14,11,36:46,0.643,0.65,0.3,0.2,0.0,19.0,10.9,15.3,0.0,0.0,15.5,15.7,110.0,105.0,20200128
650,Al Horford,Philadelphia 76ers,31:29,4,11,0.364,2,6,0.333,2,2,1.0,0,11,11,8,1,0,2,1,12,7,31:29,0.505,0.455,0.545,0.182,0.0,34.9,20.0,34.0,1.5,0.0,14.4,19.7,105.0,98.0,20200128
651,Ben Simmons,Philadelphia 76ers,27:16,4,11,0.364,0,0,0.0,9,10,0.9,0,4,4,5,1,0,2,2,17,-4,27:16,0.552,0.364,0.0,0.909,0.0,14.7,8.4,25.2,1.7,0.0,11.5,28.5,110.0,101.0,20200128
652,Joel Embiid,Philadelphia 76ers,26:15,9,13,0.692,1,3,0.333,5,8,0.625,2,8,10,1,0,1,5,2,24,10,26:15,0.726,0.731,0.231,0.615,10.2,30.5,21.8,7.2,0.0,3.9,23.2,36.6,106.0,99.0,20200128
653,Shake Milton,Philadelphia 76ers,25:45,5,6,0.833,1,2,0.5,0,0,0.0,0,1,1,2,1,0,2,3,11,8,25:45,0.917,0.917,0.333,0.0,0.0,3.9,2.2,11.4,1.8,0.0,25.0,13.9,125.0,103.0,20200128
654,Matisse Thybulle,Philadelphia 76ers,23:47,2,5,0.4,1,4,0.25,0,0,0.0,0,2,2,3,0,0,0,4,5,-4,23:47,0.5,0.5,0.8,0.0,0.0,8.4,4.8,15.9,0.0,0.0,0.0,9.4,114.0,106.0,20200128
655,Furkan Korkmaz,Philadelphia 76ers,21:55,3,7,0.429,2,6,0.333,0,0,0.0,0,2,2,2,0,2,1,1,8,6,21:55,0.571,0.571,0.857,0.0,0.0,9.1,5.2,12.4,0.0,9.3,12.5,16.3,99.0,99.0,20200128
656,Raul Neto,Philadelphia 76ers,20:44,7,10,0.7,3,5,0.6,2,2,1.0,0,2,2,2,1,0,0,3,19,15,20:44,0.873,0.85,0.5,0.2,0.0,9.6,5.5,18.0,2.3,0.0,0.0,23.4,163.0,101.0,20200128
657,Mike Scott,Philadelphia 76ers,11:14,0,2,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,0,11:14,0.0,0.0,0.5,0.0,0.0,17.8,10.2,10.2,0.0,0.0,0.0,8.0,30.0,105.0,20200128
658,Zhaire Smith,Philadelphia 76ers,9:50,1,5,0.2,0,2,0.0,1,2,0.5,0,1,1,0,1,0,0,1,3,2,9:50,0.255,0.2,0.4,0.4,0.0,10.2,5.8,0.0,4.7,0.0,0.0,26.7,51.0,95.0,20200128
659,James Ennis III,Philadelphia 76ers,4:59,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,4,4:59,0.5,0.5,0.0,0.0,0.0,40.1,22.9,0.0,0.0,0.0,0.0,17.9,90.0,101.0,20200128
660,Kyle O'Quinn,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200128
661,Trey Burke,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200128
662,Team Totals,Philadelphia 76ers,240,42,82,0.512,11,32,0.344,20,26,0.769,2,42,44,28,5,3,14,18,115,0,240,0.615,0.579,0.39,0.317,5.6,87.5,52.4,66.7,4.9,6.4,13.0,100.0,111.8,101.1,20200128
663,Ben Simmons,Philadelphia 76ers,42:20,10,15,0.667,0,0,0.0,11,13,0.846,4,2,6,5,4,0,3,2,31,-13,42:20,0.748,0.667,0.0,0.867,9.9,5.2,7.6,21.3,4.3,0.0,12.6,23.6,142.0,118.0,20200130
664,Shake Milton,Philadelphia 76ers,35:26,7,12,0.583,5,9,0.556,8,10,0.8,0,5,5,6,1,0,1,4,27,8,35:26,0.823,0.792,0.75,0.833,0.0,15.4,7.5,28.5,1.3,0.0,5.7,20.7,160.0,122.0,20200130
665,Tobias Harris,Philadelphia 76ers,35:11,6,15,0.4,0,4,0.0,9,10,0.9,0,9,9,4,0,0,3,4,21,1,35:11,0.541,0.4,0.267,0.667,0.0,27.9,13.6,18.3,0.0,0.0,13.4,26.9,104.0,123.0,20200130
666,Joel Embiid,Philadelphia 76ers,34:30,8,14,0.571,3,6,0.5,2,7,0.286,2,12,14,3,0,1,2,3,21,-2,34:30,0.615,0.679,0.429,0.5,6.0,37.9,21.6,15.5,0.0,2.7,10.5,23.3,113.0,119.0,20200130
667,Matisse Thybulle,Philadelphia 76ers,17:29,1,2,0.5,0,1,0.0,1,3,0.333,1,1,2,0,2,0,0,4,3,-10,17:29,0.452,0.5,0.5,1.5,6.0,6.2,6.1,0.0,5.2,0.0,0.0,8.0,107.0,116.0,20200130
668,Furkan Korkmaz,Philadelphia 76ers,21:11,0,7,0.0,0,3,0.0,0,0,0.0,0,1,1,1,1,0,0,0,0,-10,21:11,0.0,0.0,0.429,0.0,0.0,5.1,2.5,6.0,2.2,0.0,0.0,13.9,10.0,123.0,20200130
669,Raul Neto,Philadelphia 76ers,20:06,0,6,0.0,0,3,0.0,0,0,0.0,0,0,0,1,1,0,2,3,0,-5,20:06,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.3,2.3,0.0,25.0,16.8,8.0,124.0,20200130
670,Mike Scott,Philadelphia 76ers,19:05,5,9,0.556,1,5,0.2,0,0,0.0,1,3,4,0,0,1,0,0,11,-8,19:05,0.611,0.611,0.556,0.0,5.5,17.1,11.2,0.0,0.0,4.8,0.0,19.9,121.0,122.0,20200130
671,Zhaire Smith,Philadelphia 76ers,8:37,0,1,0.0,0,0,0.0,1,2,0.5,0,1,1,1,1,0,1,1,1,-13,8:37,0.266,0.0,0.0,2.0,0.0,12.7,6.2,14.7,5.3,0.0,34.7,14.1,53.0,114.0,20200130
672,James Ennis III,Philadelphia 76ers,6:05,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,0,0,2,2,6:05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.2,7.5,0.0,0.0,6.9,206.0,112.0,20200130
673,Kyle O'Quinn,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200130
674,Jonah Bolden,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200130
675,Trey Burke,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200130
676,Team Totals,Philadelphia 76ers,240,38,82,0.463,9,31,0.29,32,45,0.711,8,34,42,22,11,2,12,21,117,0,240,0.575,0.518,0.378,0.549,17.4,77.3,46.7,57.9,10.4,3.8,10.5,100.0,111.1,120.6,20200130
677,Ben Simmons,Philadelphia 76ers,37:26,9,14,0.643,0,0,0.0,5,9,0.556,2,7,9,5,1,0,4,2,23,-16,37:26,0.64,0.643,0.0,0.643,5.6,20.9,13.0,32.9,1.3,0.0,18.2,25.2,114.0,120.0,20200201
678,Tobias Harris,Philadelphia 76ers,32:22,4,12,0.333,1,2,0.5,1,1,1.0,0,6,6,1,1,0,2,2,10,-19,32:22,0.402,0.375,0.167,0.083,0.0,20.7,10.0,5.9,1.5,0.0,13.9,19.2,77.0,120.0,20200201
679,Shake Milton,Philadelphia 76ers,29:05,3,8,0.375,1,4,0.25,4,4,1.0,0,4,4,0,3,0,0,5,11,-22,29:05,0.564,0.438,0.5,0.5,0.0,15.4,7.4,0.0,5.2,0.0,0.0,14.4,127.0,113.0,20200201
680,Al Horford,Philadelphia 76ers,28:51,4,11,0.364,1,6,0.167,0,0,0.0,3,6,9,4,0,0,1,4,9,-8,28:51,0.409,0.409,0.545,0.0,10.9,23.2,16.8,27.3,0.0,0.0,8.3,17.9,102.0,123.0,20200201
681,Joel Embiid,Philadelphia 76ers,23:26,1,11,0.091,0,4,0.0,9,9,1.0,4,1,5,1,0,2,4,3,11,-25,23:26,0.368,0.091,0.364,0.818,17.8,4.8,11.5,7.1,0.0,8.2,21.1,34.8,78.0,121.0,20200201
682,Furkan Korkmaz,Philadelphia 76ers,25:17,4,9,0.444,2,6,0.333,4,4,1.0,1,3,4,2,1,0,1,3,14,-9,25:17,0.651,0.556,0.667,0.444,4.1,13.2,8.5,16.2,2.0,0.0,8.5,20.0,134.0,121.0,20200201
683,Matisse Thybulle,Philadelphia 76ers,23:30,3,5,0.6,2,4,0.5,0,0,0.0,0,0,0,0,0,0,0,4,8,-5,23:30,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,161.0,127.0,20200201
684,Mike Scott,Philadelphia 76ers,17:20,2,6,0.333,0,2,0.0,2,2,1.0,0,5,5,1,0,0,1,1,6,0,17:20,0.436,0.333,0.333,0.333,0.0,32.2,15.6,10.9,0.0,0.0,12.7,19.5,89.0,121.0,20200201
685,Raul Neto,Philadelphia 76ers,10:34,0,3,0.0,0,2,0.0,1,2,0.5,3,1,4,1,0,0,1,0,1,-5,10:34,0.129,0.0,0.667,0.667,29.6,10.6,20.4,14.7,0.0,0.0,20.5,19.9,62.0,126.0,20200201
686,Trey Burke,Philadelphia 76ers,5:05,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,-4,5:05,0.25,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,58.0,127.0,20200201
687,James Ennis III,Philadelphia 76ers,3:48,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,0,6,3:48,0.0,0.0,0.0,0.0,0.0,29.4,14.2,0.0,0.0,25.3,0.0,0.0,0.0,105.0,20200201
688,Zhaire Smith,Philadelphia 76ers,3:16,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,2,3:16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,127.0,20200201
689,Kyle O'Quinn,Philadelphia 76ers,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20200201
690,Team Totals,Philadelphia 76ers,240,31,84,0.369,7,33,0.212,26,31,0.839,13,34,47,15,6,3,14,27,95,0,240,0.486,0.411,0.393,0.369,28.3,79.1,52.8,48.4,6.3,6.0,12.5,100.0,99.3,121.2,20200201
691,Ben Simmons,Philadelphia 76ers,34:03,4,7,0.571,0,1,0.0,8,9,0.889,1,7,8,7,0,0,4,5,16,-31,34:03,0.73,0.571,0.143,1.286,3.3,27.4,14.3,32.5,0.0,0.0,26.7,19.5,127.0,149.0,20200203
692,Joel Embiid,Philadelphia 76ers,32:45,9,14,0.643,2,2,1.0,9,11,0.818,3,9,12,2,1,0,3,4,29,-16,32:45,0.77,0.714,0.143,0.786,10.2,36.6,22.3,12.9,1.6,0.0,13.7,29.6,140.0,144.0,20200203
693,Shake Milton,Philadelphia 76ers,29:57,5,11,0.455,1,5,0.2,0,0,0.0,0,0,0,4,0,0,2,1,11,-23,29:57,0.5,0.5,0.455,0.0,0.0,0.0,0.0,22.9,0.0,0.0,15.4,19.3,101.0,152.0,20200203
694,Tobias Harris,Philadelphia 76ers,25:13,3,12,0.25,0,6,0.0,0,0,0.0,1,4,5,2,0,0,0,1,6,-8,25:13,0.25,0.25,0.5,0.0,4.4,21.2,12.0,12.6,0.0,0.0,0.0,21.2,75.0,150.0,20200203
695,Al Horford,Philadelphia 76ers,22:14,2,5,0.4,2,3,0.667,0,0,0.0,1,3,4,1,0,0,1,0,6,-24,22:14,0.6,0.6,0.6,0.0,5.0,18.0,10.9,6.8,0.0,0.0,16.7,12.0,112.0,150.0,20200203
696,Mike Scott,Philadelphia 76ers,18:21,5,7,0.714,5,7,0.714,2,2,1.0,1,2,3,0,0,0,1,1,17,-25,18:21,1.079,1.071,1.0,0.286,6.1,14.5,9.9,0.0,0.0,0.0,11.3,21.5,168.0,151.0,20200203
697,James Ennis III,Philadelphia 76ers,16:48,2,5,0.4,0,3,0.0,0,0,0.0,0,1,1,1,1,0,1,1,4,-15,16:48,0.4,0.4,0.6,0.0,0.0,7.9,3.6,9.4,3.1,0.0,16.7,15.9,78.0,144.0,20200203
698,Furkan Korkmaz,Philadelphia 76ers,16:05,2,8,0.25,2,7,0.286,0,0,0.0,0,2,2,2,0,0,1,4,6,-3,16:05,0.375,0.375,0.875,0.0,0.0,16.6,7.6,19.9,0.0,0.0,11.1,24.9,85.0,150.0,20200203
699,Matisse Thybulle,Philadelphia 76ers,15:16,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,1,0,1,0,3,3,-4,15:16,1.5,1.5,1.0,0.0,0.0,8.7,4.0,9.6,0.0,5.9,0.0,2.9,278.0,146.0,20200203
700,Trey Burke,Philadelphia 76ers,12:00,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,3,0,0,0,0,0,-11,12:00,0.0,0.0,0.0,0.0,9.3,0.0,5.1,33.3,0.0,0.0,0.0,7.4,101.0,152.0,20200203
701,Raul Neto,Philadelphia 76ers,8:26,0,5,0.0,0,3,0.0,0,0,0.0,2,1,3,0,0,0,1,1,0,1,8:26,0.0,0.0,0.6,0.0,26.5,15.8,21.6,0.0,0.0,0.0,16.7,31.6,25.0,150.0,20200203
702,Kyle O'Quinn,Philadelphia 76ers,4:26,2,3,0.667,0,0,0.0,2,3,0.667,4,0,4,1,0,0,0,0,6,2,4:26,0.694,0.667,0.0,1.0,100.0,0.0,54.8,75.5,0.0,0.0,0.0,43.3,171.0,152.0,20200203
703,Zhaire Smith,Philadelphia 76ers,4:26,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,2,2,4:26,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,30.1,75.0,126.0,20200203
704,Team Totals,Philadelphia 76ers,240,36,83,0.434,13,38,0.342,21,25,0.84,14,30,44,24,3,1,14,21,106,0,240,0.564,0.512,0.458,0.301,32.6,83.3,55.7,66.7,3.3,1.9,13.0,100.0,115.2,148.9,20200203
705,Ben Simmons,Philadelphia 76ers,41:32,5,6,0.833,0,0,0.0,1,4,0.25,4,10,14,9,2,1,4,4,11,-13,41:32,0.709,0.833,0.0,0.667,7.5,24.1,14.7,33.3,2.2,2.0,34.0,11.7,121.0,103.0,20200206
706,Tobias Harris,Philadelphia 76ers,37:57,10,23,0.435,5,6,0.833,0,0,0.0,1,6,7,4,1,0,1,1,25,-8,37:57,0.543,0.543,0.261,0.0,2.0,15.8,8.0,20.8,1.2,0.0,4.2,26.1,108.0,109.0,20200206
707,Al Horford,Philadelphia 76ers,33:24,5,17,0.294,5,12,0.417,0,0,0.0,1,5,6,1,1,0,1,1,15,-16,33:24,0.441,0.441,0.706,0.0,2.3,15.0,7.8,4.8,1.4,0.0,5.6,22.3,85.0,109.0,20200206
708,Joel Embiid,Philadelphia 76ers,32:59,6,26,0.231,3,10,0.3,4,7,0.571,3,8,11,6,0,1,2,5,19,-3,32:59,0.327,0.288,0.385,0.269,7.0,24.3,14.6,30.9,0.0,2.6,6.4,38.9,79.0,107.0,20200206
709,Shake Milton,Philadelphia 76ers,23:30,3,6,0.5,1,2,0.5,1,1,1.0,0,4,4,3,1,0,2,3,8,-6,23:30,0.621,0.583,0.333,0.167,0.0,17.0,7.4,19.8,2.0,0.0,23.7,14.8,102.0,106.0,20200206
710,Furkan Korkmaz,Philadelphia 76ers,28:14,4,12,0.333,2,8,0.25,2,2,1.0,0,3,3,1,0,0,0,0,12,-3,28:14,0.466,0.417,0.667,0.167,0.0,10.6,4.6,5.6,0.0,0.0,0.0,18.9,97.0,113.0,20200206
711,Matisse Thybulle,Philadelphia 76ers,24:12,2,3,0.667,1,2,0.5,0,0,0.0,1,0,1,0,2,2,0,0,5,-2,24:12,0.833,0.833,0.667,0.0,3.2,0.0,1.8,0.0,3.8,7.0,0.0,5.1,164.0,101.0,20200206
712,Mike Scott,Philadelphia 76ers,9:53,1,3,0.333,1,2,0.5,0,0,0.0,1,2,3,0,0,0,0,0,3,0,9:53,0.5,0.5,0.667,0.0,7.8,20.2,13.2,0.0,0.0,0.0,0.0,12.5,110.0,111.0,20200206
713,Marial Shayok,Philadelphia 76ers,7:29,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,0,0,0,1,0,3,-4,7:29,0.5,0.5,1.0,0.0,0.0,13.4,5.8,0.0,0.0,0.0,25.0,22.1,67.0,112.0,20200206
714,Raul Neto,Philadelphia 76ers,0:23,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,20200206
715,Zhaire Smith,Philadelphia 76ers,0:23,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0:23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,20200206
716,Team Totals,Philadelphia 76ers,240,37,99,0.374,19,45,0.422,8,14,0.571,11,39,50,24,7,4,11,14,101,0,240,0.48,0.47,0.455,0.141,17.7,81.3,45.5,64.9,6.7,7.0,9.5,100.0,96.7,107.2,20200206
717,Ben Simmons,Philadelphia 76ers,34:51,9,14,0.643,0,0,0.0,4,5,0.8,0,4,4,10,3,1,7,3,22,23,34:51,0.679,0.643,0.0,0.357,0.0,11.2,6.1,38.7,3.9,1.9,30.2,27.4,109.0,97.0,20200207
718,Tobias Harris,Philadelphia 76ers,32:33,9,17,0.529,3,4,0.75,0,1,0.0,0,6,6,5,0,2,0,1,21,17,32:33,0.602,0.618,0.235,0.059,0.0,18.1,9.8,21.2,0.0,4.1,0.0,22.1,130.0,102.0,20200207
719,Al Horford,Philadelphia 76ers,30:47,4,10,0.4,2,5,0.4,0,0,0.0,0,8,8,6,1,1,0,3,10,12,30:47,0.5,0.5,0.5,0.0,0.0,25.5,13.9,22.4,1.5,2.2,0.0,13.4,127.0,99.0,20200207
720,Shake Milton,Philadelphia 76ers,21:41,1,7,0.143,0,2,0.0,0,0,0.0,1,1,2,2,0,0,0,3,2,12,21:41,0.143,0.143,0.286,0.0,5.4,4.5,4.9,9.7,0.0,0.0,0.0,13.3,63.0,109.0,20200207
721,Joel Embiid,Philadelphia 76ers,15:52,3,6,0.5,1,1,1.0,3,4,0.75,3,7,10,3,2,1,3,2,10,7,15:52,0.644,0.583,0.167,0.667,22.1,43.2,33.6,23.3,5.7,4.2,27.9,27.9,113.0,84.0,20200207
722,Matisse Thybulle,Philadelphia 76ers,32:11,3,5,0.6,0,2,0.0,0,0,0.0,0,1,1,2,1,2,1,4,6,-1,32:11,0.6,0.6,0.4,0.0,0.0,3.0,1.7,6.9,1.4,4.1,16.7,7.7,109.0,103.0,20200207
723,Furkan Korkmaz,Philadelphia 76ers,28:46,13,17,0.765,7,9,0.778,1,3,0.333,3,3,6,4,0,1,2,0,34,15,28:46,0.928,0.971,0.529,0.176,12.2,10.2,11.1,25.4,0.0,2.3,9.8,29.1,155.0,106.0,20200207
724,Josh Richardson,Philadelphia 76ers,14:57,2,7,0.286,0,1,0.0,0,0,0.0,1,1,2,0,0,1,4,3,4,-3,14:57,0.286,0.286,0.143,0.0,7.8,6.6,7.1,0.0,0.0,4.5,36.4,30.3,42.0,104.0,20200207
725,Mike Scott,Philadelphia 76ers,12:38,1,2,0.5,1,1,1.0,0,0,0.0,0,5,5,0,1,0,1,1,3,1,12:38,0.75,0.75,0.5,0.0,0.0,38.8,21.1,0.0,3.6,0.0,33.3,9.8,83.0,93.0,20200207
726,Norvel Pelle,Philadelphia 76ers,7:17,2,2,1.0,0,0,0.0,1,2,0.5,2,1,3,0,0,2,1,4,5,-5,7:17,0.868,1.0,0.0,1.0,32.1,13.4,22.0,0.0,0.0,18.3,25.8,21.9,129.0,90.0,20200207
727,Zhaire Smith,Philadelphia 76ers,2:49,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2,-6,2:49,0.0,0.0,0.0,0.0,0.0,34.8,18.9,35.5,0.0,0.0,0.0,0.0,229.0,102.0,20200207
728,Raul Neto,Philadelphia 76ers,2:49,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-6,2:49,0.0,0.0,0.0,0.0,0.0,69.6,37.9,35.5,0.0,0.0,0.0,29.2,38.0,94.0,20200207
729,Marial Shayok,Philadelphia 76ers,2:49,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,0,-6,2:49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,29.2,64.0,110.0,20200207
730,Team Totals,Philadelphia 76ers,240,48,90,0.533,14,25,0.56,9,15,0.6,10,40,50,34,8,11,20,25,119,0,240,0.616,0.611,0.278,0.167,24.4,81.6,55.6,70.8,7.5,15.3,17.2,100.0,111.4,100.2,20200207
731,Ben Simmons,Philadelphia 76ers,36:35,6,13,0.462,0,0,0.0,7,10,0.7,3,7,10,10,4,0,7,3,19,-2,36:35,0.546,0.462,0.0,0.769,9.2,21.4,15.3,38.4,5.4,0.0,28.7,28.1,103.0,106.0,20200209
732,Joel Embiid,Philadelphia 76ers,30:49,8,17,0.471,1,3,0.333,11,14,0.786,6,6,12,5,3,4,4,4,28,-1,30:49,0.604,0.5,0.176,0.824,21.7,21.7,21.7,26.4,4.8,11.1,14.7,37.1,125.0,101.0,20200209
733,Tobias Harris,Philadelphia 76ers,30:29,5,9,0.556,2,2,1.0,2,2,1.0,0,3,3,4,0,0,1,2,14,-5,30:29,0.709,0.667,0.222,0.222,0.0,11.0,5.5,18.5,0.0,0.0,9.2,15.0,143.0,122.0,20200209
734,Al Horford,Philadelphia 76ers,30:16,0,6,0.0,0,2,0.0,0,0,0.0,1,6,7,2,0,2,0,2,0,-1,30:16,0.0,0.0,0.333,0.0,3.7,22.1,12.9,7.6,0.0,5.7,0.0,8.3,42.0,115.0,20200209
